timestamp,file,line,control,handler,event,ms
2026-09-17T18:30:50.301,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,70.0
2026-09-17T18:30:50.676,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.2
2026-09-17T18:30:51.715,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:30:51.805,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:30:53.965,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:30:54.598,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:30:55.129,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.4
2026-09-17T18:30:55.274,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:30:56.885,gui2/translations_view.py,116,TextField,TranslationsView.search_clicked,submit,1610.3
2026-09-17T18:31:00.550,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.7
2026-09-17T18:31:00.636,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:31:00.742,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:31:02.640,gui2/translations_view.py,116,TextField,TranslationsView.search_clicked,submit,1898.3
2026-09-17T18:32:31.135,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,82.7
2026-09-17T18:32:31.515,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.2
2026-09-17T18:33:02.772,gui2/pass2_pre_view.py,260,Button,Pass2PreProcessView.handle_book_click,click,25424.9
2026-09-17T18:33:04.297,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:33:04.345,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:33:06.359,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,91.1
2026-09-17T18:33:06.749,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.2
2026-09-17T18:33:07.423,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,84.4
2026-09-17T18:33:07.796,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.3
2026-09-17T18:33:08.124,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,84.9
2026-09-17T18:33:08.521,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.4
2026-09-17T18:33:13.072,gui2/dpd_fields.py,876,DpdTextField,DpdFields.grammar_blur,blur,0.8
2026-09-17T18:33:13.941,gui2/dpd_fields.py,835,DpdDropdown,DpdFields.pos_blur,blur,139.8
2026-09-17T18:33:17.088,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,87.2
2026-09-17T18:33:17.463,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.3
2026-09-17T18:33:21.180,gui2/dpd_fields.py,876,DpdTextField,DpdFields.grammar_blur,blur,0.7
2026-09-17T18:33:38.332,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,93.2
2026-09-17T18:33:38.718,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.4
2026-09-17T18:33:38.849,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,84.2
2026-09-17T18:33:39.103,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,87.6
2026-09-17T18:33:39.688,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.2
2026-09-17T18:37:44.845,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,11.5
2026-09-17T18:38:19.641,gui2/main.py,304,Tabs,App._on_tab_activated,change,150.9
2026-09-17T18:38:20.063,gui2/main.py,334,(app),App._warmup_in_background,(run_thread),3490.3
2026-09-17T18:38:21.833,gui2/pass2_add_view.py,312,TextField,Pass2AddView._disable_id_field_autofocus,blur,0.7
2026-09-17T18:38:22.806,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.6
2026-09-17T18:38:26.600,gui2/main.py,324,(app),App._initialize_db_in_background,(run_thread),10029.0
2026-09-17T18:38:29.228,.venv/lib/python3.13/site-packages/flet/controls/base_page.py,463,SnackBar,BasePage._wrap_dialog_on_dismiss.<locals>.wrapped_on_dismiss,dismiss,0.5
2026-09-17T18:39:32.991,gui2/pass2_add_view.py,312,TextField,Pass2AddView._disable_id_field_autofocus,blur,0.6
2026-09-17T18:39:33.061,gui2/dpd_fields_commentary.py,141,IconButton,DpdCommentaryField._toggle_tools_visibility,click,40.0
2026-09-17T18:39:33.128,gui2/dpd_fields_commentary.py,179,TextField,DpdCommentaryField._search_field_1_focus,focus,0.8
2026-09-17T18:39:35.479,gui2/dpd_fields_commentary.py,141,IconButton,DpdCommentaryField._toggle_tools_visibility,click,40.2
2026-09-17T18:39:35.522,gui2/dpd_fields.py,1087,DpdTextField,DpdFields.commentary_focus,focus,0.3
2026-09-17T18:39:36.200,gui2/dpd_fields_commentary.py,344,DpdTextField,DpdCommentaryField._handle_field_blur,blur,0.5
2026-09-17T18:41:09.000,gui2/dpd_fields.py,1087,DpdTextField,DpdFields.commentary_focus,focus,0.3
2026-09-17T18:41:09.593,gui2/dpd_fields_commentary.py,344,DpdTextField,DpdCommentaryField._handle_field_blur,blur,0.6
2026-09-17T18:41:10.467,gui2/dpd_fields.py,1087,DpdTextField,DpdFields.commentary_focus,focus,0.4
2026-09-17T18:41:10.988,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,78.1
2026-09-17T18:41:11.353,gui2/main.py,304,Tabs,App._on_tab_activated,change,0.4
2026-09-17T18:41:11.483,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,81.0
2026-09-17T18:41:11.773,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,100.2
2026-09-17T18:41:11.971,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,99.9
2026-09-17T18:41:12.139,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,84.2
2026-09-17T18:41:12.363,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,82.8
2026-09-17T18:41:12.405,gui2/main.py,304,Tabs,App._on_tab_activated,change,41.6
2026-09-17T18:41:12.504,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,85.6
2026-09-17T18:41:12.595,gui2/dpd_fields_commentary.py,344,DpdTextField,DpdCommentaryField._handle_field_blur,blur,0.5
2026-09-17T18:41:13.387,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,87.1
2026-09-17T18:41:13.433,gui2/main.py,304,Tabs,App._on_tab_activated,change,44.6
2026-09-17T18:41:13.751,gui2/main.py,304,Tabs,App._on_tab_activated,change,40.5
2026-09-17T18:41:17.363,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:41:17.544,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:41:17.642,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:41:17.846,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:41:17.946,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.3
2026-09-17T18:41:18.183,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:41:18.515,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,1.1
2026-09-17T18:41:20.441,gui2/translations_view.py,116,TextField,TranslationsView.search_clicked,submit,1926.1
2026-09-17T18:41:25.711,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:41:25.936,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.6
2026-09-17T18:41:27.272,gui2/translations_view.py,116,TextField,TranslationsView.search_clicked,submit,1335.7
2026-09-17T18:41:37.990,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,0.5
2026-09-17T18:48:16.824,gui2/main.py,219,Page,App.on_keyboard,keyboard_event,9.4
