bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_book	bjt_paṇṇāsa	bjt_vagga	bjt_sutta
an-1-16-3-11	an-1-16-3-11	an-1	22	70	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 3. 11.
an-1-16-3-12	an-1-16-3-12	an-1	22	70	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 3. 12.
an-1-16-3-13	an-1-16-3-13	an-1	22	70	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 3. 13.
an-1-16-4-1	an-1-16-4-1	an-1	22	72	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 1.
an-1-16-4-2	an-1-16-4-2	an-1	22	72	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 2.
an-1-16-4-3	an-1-16-4-3	an-1	22	72	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 3.
an-1-16-4-4	an-1-16-4-4	an-1	22	72	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 4.
an-1-16-4-5	an-1-16-4-5	an-1	22	72	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 5.
an-1-16-4-6	an-1-16-4-6	an-1	22	72	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 6.
an-1-16-4-7	an-1-16-4-7	an-1	22	74	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 7.
an-1-16-4-8	an-1-16-4-8	an-1	22	74	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 8.
an-1-16-4-9	an-1-16-4-9	an-1	22	74	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 9.
an-1-16-4-10	an-1-16-4-10	an-1	22	74	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 10.
an-1-16-4-11	an-1-16-4-11	an-1	22	74	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 11.
an-1-16-4-12	an-1-16-4-12	an-1	22	74	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 12.
an-1-16-4-13	an-1-16-4-13	an-1	22	74	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 13.
an-1-16-4-14	an-1-16-4-14	an-1	22	76	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 14.
an-1-16-4-15	an-1-16-4-15	an-1	22	76	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 4. 15.
an-1-16-6-1	an-1-16-6-1	an-1	22	80	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 6. 1.
an-1-16-7-1	an-1-16-7-1	an-1	22	88	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 7. 1.
an-1-16-7-13	an-1-16-7-13	an-1	22	88	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 7. 13.
an-1-16-7-14	an-1-16-7-14	an-1	22	88	0	suttantapiṭake	aṅguttaranikāyo	ekaka nipāto		ekapuggalavaggo	1. 16. 7. 14.
an-2-1-1-1	an-2-1-1-1	an-2	22	96	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	vajjasuttaṃ
an-2-1-1-2	an-2-1-1-2	an-2	22	98	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	padhānasuttaṃ
an-2-1-1-3	an-2-1-1-3	an-2	22	98	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	tapanīyasuttaṃ
an-2-1-1-4	an-2-1-1-4	an-2	22	98	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	atapanīyasuttaṃ
an-2-1-1-5	an-2-1-1-5	an-2	22	100	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	upaññātasuttaṃ.
an-2-1-1-6	an-2-1-1-6	an-2	22	100	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	saññojanīya suttaṃ.
an-2-1-1-7	an-2-1-1-7	an-2	22	102	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	kaṇhasuttaṃ
an-2-1-1-8	an-2-1-1-8	an-2	22	102	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	sukkasuttaṃ
an-2-1-1-9	an-2-1-1-9	an-2	22	102	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	cariyāsuttaṃ
an-2-1-1-10	an-2-1-1-10	an-2	22	102	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	vassūpanāyikāvaggo	vassūpanāyikāsuttaṃ
an-2-1-2-1	an-2-1-2-1	an-2	22	104	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 1.
an-2-1-2-2	an-2-1-2-2	an-2	22	104	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 2.
an-2-1-2-3	an-2-1-2-3	an-2	22	106	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 3.
an-2-1-2-4	an-2-1-2-4	an-2	22	106	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 4.
an-2-1-2-5	an-2-1-2-5	an-2	22	106	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 5.
an-2-1-2-6	an-2-1-2-6	an-2	22	110	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 6.
an-2-1-2-7	an-2-1-2-7	an-2	22	110	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 7.
an-2-1-2-8	an-2-1-2-8	an-2	22	112	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 8.
an-2-1-2-9	an-2-1-2-9	an-2	22	114	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 9.
an-2-1-2-10	an-2-1-2-10	an-2	22	116	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	adhikaraṇavaggo	2. 1. 2. 10.
an-2-1-3-1	an-2-1-3-1	an-2	22	116	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 1.
an-2-1-3-2	an-2-1-3-2	an-2	22	116	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 2.
an-2-1-3-3	an-2-1-3-3	an-2	22	118	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 3.
an-2-1-3-4	an-2-1-3-4	an-2	22	118	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 4.
an-2-1-3-5	an-2-1-3-5	an-2	22	118	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 5.
an-2-1-3-6	an-2-1-3-6	an-2	22	118	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 6.
an-2-1-3-7	an-2-1-3-7	an-2	22	118	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 7.
an-2-1-3-8	an-2-1-3-8	an-2	22	118	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 8.
an-2-1-3-9	an-2-1-3-9	an-2	22	120	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 9.
an-2-1-3-10	an-2-1-3-10	an-2	22	120	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 10.
an-2-1-3-11	an-2-1-3-11	an-2	22	120	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 11.
an-2-1-3-12	an-2-1-3-12	an-2	22	120	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	bālavaggo	2. 1. 3. 12.
an-2-1-4-1	an-2-1-4-1	an-2	22	120	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 1.
an-2-1-4-2	an-2-1-4-2	an-2	22	122	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 2.
an-2-1-4-3	an-2-1-4-3	an-2	22	122	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 3.
an-2-1-4-4	an-2-1-4-4	an-2	22	124	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 4.
an-2-1-4-5	an-2-1-4-5	an-2	22	124	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 5.
an-2-1-4-6	an-2-1-4-6	an-2	22	128	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 6.
an-2-1-4-7	an-2-1-4-7	an-2	22	132	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 7.
an-2-1-4-8	an-2-1-4-8	an-2	22	134	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 8.
an-2-1-4-9	an-2-1-4-9	an-2	22	134	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 9.
an-2-1-4-10	an-2-1-4-10	an-2	22	134	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 4. 10.
an-2-1-5-1	an-2-1-5-1	an-2	22	136	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 1.
an-2-1-5-2	an-2-1-5-2	an-2	22	136	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 2.
an-2-1-5-3	an-2-1-5-3	an-2	22	138	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 3.
an-2-1-5-4	an-2-1-5-4	an-2	22	138	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 4.
an-2-1-5-5	an-2-1-5-5	an-2	22	140	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 5.
an-2-1-5-6	an-2-1-5-6	an-2	22	140	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 6.
an-2-1-5-7	an-2-1-5-7	an-2	22	142	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 7.
an-2-1-5-8	an-2-1-5-8	an-2	22	144	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 8.
an-2-1-5-9	an-2-1-5-9	an-2	22	144	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 9.
an-2-1-5-10	an-2-1-5-10	an-2	22	146	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	paṭhamo paṇṇāsako	samacittavaggo	2. 1. 5. 10.
an-2-2-6-1	an-2-2-6-1	an-2	22	146	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 1.
an-2-2-6-2	an-2-2-6-2	an-2	22	148	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 2.
an-2-2-6-3	an-2-2-6-3	an-2	22	148	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 3.
an-2-2-6-4	an-2-2-6-4	an-2	22	148	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 4.
an-2-2-6-5	an-2-2-6-5	an-2	22	148	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 5.
an-2-2-6-6	an-2-2-6-6	an-2	22	148	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 6.
an-2-2-6-7	an-2-2-6-7	an-2	22	148	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 7.
an-2-2-6-8	an-2-2-6-8	an-2	22	148	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 8.
an-2-2-6-9	an-2-2-6-9	an-2	22	150	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 9.
an-2-2-6-10	an-2-2-6-10	an-2	22	150	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 10.
an-2-2-6-11	an-2-2-6-11	an-2	22	150	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 11.
an-2-2-6-12	an-2-2-6-12	an-2	22	152	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 12.
an-2-2-6-13	an-2-2-6-13	an-2	22	152	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 6. 13.
an-2-2-7-1	an-2-2-7-1	an-2	22	154	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 1.
an-2-2-7-2	an-2-2-7-2	an-2	22	154	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 2.
an-2-2-7-3	an-2-2-7-3	an-2	22	154	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 3.
an-2-2-7-4	an-2-2-7-4	an-2	22	154	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 4.
an-2-2-7-5	an-2-2-7-5	an-2	22	154	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 5.
an-2-2-7-6	an-2-2-7-6	an-2	22	154	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 6.
an-2-2-7-7	an-2-2-7-7	an-2	22	156	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 7.
an-2-2-7-8	an-2-2-7-8	an-2	22	156	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 8.
an-2-2-7-9	an-2-2-7-9	an-2	22	156	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 9.
an-2-2-7-10	an-2-2-7-10	an-2	22	156	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 10.
an-2-2-7-11	an-2-2-7-11	an-2	22	156	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 11.
an-2-2-7-12	an-2-2-7-12	an-2	22	156	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 12.
an-2-2-7-13	an-2-2-7-13	an-2	22	156	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 7. 13.
an-2-2-8-1	an-2-2-8-1	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 1.
an-2-2-8-2	an-2-2-8-2	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 2.
an-2-2-8-3	an-2-2-8-3	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 3.
an-2-2-8-4	an-2-2-8-4	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 4.
an-2-2-8-5	an-2-2-8-5	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 5.
an-2-2-8-6	an-2-2-8-6	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 6.
an-2-2-8-7	an-2-2-8-7	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 7.
an-2-2-8-8	an-2-2-8-8	an-2	22	158	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 8.
an-2-2-8-9	an-2-2-8-9	an-2	22	160	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 9.
an-2-2-8-10	an-2-2-8-10	an-2	22	160	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 8. 10.
an-2-2-9-1	an-2-2-9-1	an-2	22	160	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 1.
an-2-2-9-2	an-2-2-9-2	an-2	22	160	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 2.
an-2-2-9-3	an-2-2-9-3	an-2	22	160	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 3.
an-2-2-9-4	an-2-2-9-4	an-2	22	160	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 4.
an-2-2-9-5	an-2-2-9-5	an-2	22	160	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 5.
an-2-2-9-6	an-2-2-9-6	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 6.
an-2-2-9-7	an-2-2-9-7	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 7.
an-2-2-9-8	an-2-2-9-8	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 8.
an-2-2-9-9	an-2-2-9-9	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 9.
an-2-2-9-10	an-2-2-9-10	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 10.
an-2-2-9-11	an-2-2-9-11	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 9. 11.
an-2-2-10-1	an-2-2-10-1	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 1.
an-2-2-10-2	an-2-2-10-2	an-2	22	162	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 2.
an-2-2-10-3	an-2-2-10-3	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 3.
an-2-2-10-4	an-2-2-10-4	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 4.
an-2-2-10-5	an-2-2-10-5	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 5.
an-2-2-10-6	an-2-2-10-6	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 6.
an-2-2-10-7	an-2-2-10-7	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 7.
an-2-2-10-8	an-2-2-10-8	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 8.
an-2-2-10-9	an-2-2-10-9	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 9.
an-2-2-10-10	an-2-2-10-10	an-2	22	164	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 10.
an-2-2-10-11	an-2-2-10-11	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 11.
an-2-2-10-12	an-2-2-10-12	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 12.
an-2-2-10-13	an-2-2-10-13	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 13.
an-2-2-10-14	an-2-2-10-14	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 14.
an-2-2-10-15	an-2-2-10-15	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 15.
an-2-2-10-16	an-2-2-10-16	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 16.
an-2-2-10-17	an-2-2-10-17	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 17.
an-2-2-10-18	an-2-2-10-18	an-2	22	166	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 18.
an-2-2-10-19	an-2-2-10-19	an-2	22	168	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 19.
an-2-2-10-20	an-2-2-10-20	an-2	22	168	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	dutiyo paṇṇāsako	samacittavaggo	2. 2. 10. 20.
an-2-3-11-1	an-2-3-11-1	an-2	22	168	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 1.
an-2-3-11-2	an-2-3-11-2	an-2	22	168	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 2.
an-2-3-11-3	an-2-3-11-3	an-2	22	168	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 3.
an-2-3-11-4	an-2-3-11-4	an-2	22	168	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 4.
an-2-3-11-5	an-2-3-11-5	an-2	22	168	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 5.
an-2-3-11-6	an-2-3-11-6	an-2	22	170	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 6.
an-2-3-11-7	an-2-3-11-7	an-2	22	170	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 7.
an-2-3-11-8	an-2-3-11-8	an-2	22	170	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 8.
an-2-3-11-9	an-2-3-11-9	an-2	22	170	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 9.
an-2-3-11-10	an-2-3-11-10	an-2	22	170	0	suttantapiṭake	aṅguttaranikāyo	dukanipāto	tatiyo paṇṇāsako	samacittavaggo	2. 3. 11. 10.
