bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta
kn-thag-1-9-8	kn-thag-1-9-8	kn-thag	31	38	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	navamo vaggo	ajjunattheragāthā
kn-thag-1-9-9	kn-thag-1-9-9	kn-thag	31	38	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	navamo vaggo	paṭhamadevasabhattheragāthā
kn-thag-1-9-10	kn-thag-1-9-10	kn-thag	31	38	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	navamo vaggo	sāmidattattheragāthā
kn-thag-1-10-1	kn-thag-1-10-1	kn-thag	31	40	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	paripuṇṇakattheragāthā
kn-thag-1-10-2	kn-thag-1-10-2	kn-thag	31	40	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	vijayattheragāthā
kn-thag-1-10-3	kn-thag-1-10-3	kn-thag	31	40	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	erakattheragāthā
kn-thag-1-10-4	kn-thag-1-10-4	kn-thag	31	40	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	mettajittheragāthā
kn-thag-1-10-5	kn-thag-1-10-5	kn-thag	31	40	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	cakkhupālattheragāthā
kn-thag-1-10-6	kn-thag-1-10-6	kn-thag	31	40	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	khaṇḍasumaṇattheragāthā
kn-thag-1-10-7	kn-thag-1-10-7	kn-thag	31	42	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	tissattheragāthā
kn-thag-1-10-8	kn-thag-1-10-8	kn-thag	31	42	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	abhayattheragāthā
kn-thag-1-10-9	kn-thag-1-10-9	kn-thag	31	42	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	uttiyattheragāthā
kn-thag-1-10-10	kn-thag-1-10-10	kn-thag	31	42	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	dasamo vaggo	devasabhattheragāthā
kn-thag-1-11-1	kn-thag-1-11-1	kn-thag	31	44	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	belaṭṭhānikattheragāthā
kn-thag-1-11-2	kn-thag-1-11-2	kn-thag	31	44	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	setucchattheragāthā
kn-thag-1-11-3	kn-thag-1-11-3	kn-thag	31	44	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	bandhurattheragāthā
kn-thag-1-11-4	kn-thag-1-11-4	kn-thag	31	44	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	khitakattheragāthā
kn-thag-1-11-5	kn-thag-1-11-5	kn-thag	31	44	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	malitavambhattheragāthā
kn-thag-1-11-6	kn-thag-1-11-6	kn-thag	31	44	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	suhemantattheragāthā
kn-thag-1-11-7	kn-thag-1-11-7	kn-thag	31	46	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	dhammasavattheragāthā
kn-thag-1-11-8	kn-thag-1-11-8	kn-thag	31	46	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	dhammasavapituttheragāthā
kn-thag-1-11-9	kn-thag-1-11-9	kn-thag	31	46	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	saṅgharakkhitattheragāthā
kn-thag-1-11-10	kn-thag-1-11-10	kn-thag	31	46	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	ekādasamo vaggo	usabhattheragāthā
kn-thag-1-12-1	kn-thag-1-12-1	kn-thag	31	48	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	jentattheragāthā
kn-thag-1-12-2	kn-thag-1-12-2	kn-thag	31	48	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	vacchagottattheragāthā
kn-thag-1-12-3	kn-thag-1-12-3	kn-thag	31	48	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	vanavacchattheragāthā
kn-thag-1-12-4	kn-thag-1-12-4	kn-thag	31	48	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	adhimuttattheragāthā
kn-thag-1-12-5	kn-thag-1-12-5	kn-thag	31	48	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	mahānāmattheragāthā
kn-thag-1-12-6	kn-thag-1-12-6	kn-thag	31	48	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	pārāsariyattheragāthā
kn-thag-1-12-7	kn-thag-1-12-7	kn-thag	31	50	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	yasattheragāthā
kn-thag-1-12-8	kn-thag-1-12-8	kn-thag	31	50	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	kimbilattheragāthā
kn-thag-1-12-9	kn-thag-1-12-9	kn-thag	31	50	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	vajjiputtattheragāthā
kn-thag-1-12-10	kn-thag-1-12-10	kn-thag	31	50	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	1. ekakanipāto	vaggo dvādasamo	isidattattheragāthā
kn-thag-2-1-1	kn-thag-2-1-1	kn-thag	31	52	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	uttarattheragāthā
kn-thag-2-1-2	kn-thag-2-1-2	kn-thag	31	52	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	piṇḍolabhādvājattheragāthā
kn-thag-2-1-3	kn-thag-2-1-3	kn-thag	31	52	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	valliyattheragāthā
kn-thag-2-2-4	kn-thag-2-2-4	kn-thag	31	54	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	gaṅgātīriyattheragāthā
kn-thag-2-1-5	kn-thag-2-1-5	kn-thag	31	54	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	ajinattheragāthā
kn-thag-2-1-6	kn-thag-2-1-6	kn-thag	31	54	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	melajinattheragāthā
kn-thag-2-1-7	kn-thag-2-1-7	kn-thag	31	54	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	rādhattheragāthā
kn-thag-2-1-8	kn-thag-2-1-8	kn-thag	31	56	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	surādhattheragāthā
kn-thag-2-1-9	kn-thag-2-1-9	kn-thag	31	56	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	gotamattheragāthā
kn-thag-2-1-10	kn-thag-2-1-10	kn-thag	31	56	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo paṭhamo	vasabhattheragāthā
kn-thag-2-2-1	kn-thag-2-2-1	kn-thag	31	58	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	mahācundattheragāthā
kn-thag-2-2-2	kn-thag-2-2-2	kn-thag	31	58	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	jotidāsattheragāthā
kn-thag-2-2-3	kn-thag-2-2-3	kn-thag	31	58	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	heraññakānittheragāthā
kn-thag-2-2-4	kn-thag-2-2-4	kn-thag	31	58	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	somacittattheragāthā
kn-thag-2-2-5	kn-thag-2-2-5	kn-thag	31	60	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	sabbamittattheragāthā
kn-thag-2-2-6	kn-thag-2-2-6	kn-thag	31	60	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	mahākāḷattheragāthā
kn-thag-2-2-7	kn-thag-2-2-7	kn-thag	31	60	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	tissattheragāthā
kn-thag-2-2-8	kn-thag-2-2-8	kn-thag	31	60	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	kimbilattheragāthā
kn-thag-2-2-9	kn-thag-2-2-9	kn-thag	31	62	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	nandattheragāthā
kn-thag-2-2-10	kn-thag-2-2-10	kn-thag	31	62	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo dutiyo	sirimāttheragāthā
kn-thag-2-3-1	kn-thag-2-3-1	kn-thag	31	64	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	uttarattheragāthā
kn-thag-2-3-2	kn-thag-2-3-2	kn-thag	31	64	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	bhaddajittheragāthā
kn-thag-2-3-3	kn-thag-2-3-3	kn-thag	31	64	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	sobhitattheragāthā
kn-thag-2-3-4	kn-thag-2-3-4	kn-thag	31	64	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	valliyattheragāthā
kn-thag-2-3-5	kn-thag-2-3-5	kn-thag	31	66	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	vītasokattheragāthā
kn-thag-2-3-6	kn-thag-2-3-6	kn-thag	31	66	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	puṇṇamāsattheragāthā
kn-thag-2-3-7	kn-thag-2-3-7	kn-thag	31	66	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	nandakattheragāthā
kn-thag-2-3-8	kn-thag-2-3-8	kn-thag	31	66	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	bharatattheragāthā
kn-thag-2-3-9	kn-thag-2-3-9	kn-thag	31	68	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	bhāradvājattheragāthā
kn-thag-2-3-10	kn-thag-2-3-10	kn-thag	31	68	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo tatiyo	kaṇhadinnattheragāthā
kn-thag-2-4-1	kn-thag-2-4-1	kn-thag	31	70	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	migasirattheragāthā
kn-thag-2-4-2	kn-thag-2-4-2	kn-thag	31	70	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	sīvakattheragāthā
kn-thag-2-4-3	kn-thag-2-4-3	kn-thag	31	70	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	upavānattheragāthā
kn-thag-2-4-4	kn-thag-2-4-4	kn-thag	31	70	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	isidinnattheragāthā
kn-thag-2-4-5	kn-thag-2-4-5	kn-thag	31	72	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	sambulakaccānattheragāthā
kn-thag-2-4-6	kn-thag-2-4-6	kn-thag	31	72	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	khitakattheragāthā
kn-thag-2-4-7	kn-thag-2-4-7	kn-thag	31	72	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	selissariyattheragāthā
kn-thag-2-4-8	kn-thag-2-4-8	kn-thag	31	72	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	nisabhattheragāthā
kn-thag-2-4-9	kn-thag-2-4-9	kn-thag	31	74	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	usabhattheragāthā
kn-thag-2-4-10	kn-thag-2-4-10	kn-thag	31	74	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo catuttho	kappaṭakurattheragāthā
kn-thag-2-5-1	kn-thag-2-5-1	kn-thag	31	76	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	kumārakassapattheragāthā
kn-thag-2-5-2	kn-thag-2-5-2	kn-thag	31	76	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	dhammapālattheragāthā
kn-thag-2-5-3	kn-thag-2-5-3	kn-thag	31	76	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	brahmālittheragāthā
kn-thag-2-5-4	kn-thag-2-5-4	kn-thag	31	78	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	mogharājattheragāthā
kn-thag-2-5-5	kn-thag-2-5-5	kn-thag	31	78	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	visākhapañcālaputtattheragāthā
kn-thag-2-5-6	kn-thag-2-5-6	kn-thag	31	78	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	cūḷakattheragāthā
kn-thag-2-5-7	kn-thag-2-5-7	kn-thag	31	80	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	anupamattheragāthā
kn-thag-2-5-8	kn-thag-2-5-8	kn-thag	31	80	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	vajjitattheragāthā
kn-thag-2-5-9	kn-thag-2-5-9	kn-thag	31	80	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	2. dukanipāto	vaggo pañcamo	sandhitattheragāthā
kn-thag-3-1-1	kn-thag-3-1	kn-thag	31	82	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		aggikabhāradvājattheragāthā
kn-thag-3-1-2	kn-thag-3-2	kn-thag	31	82	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		paccayattheragāthā
kn-thag-3-1-3	kn-thag-3-3	kn-thag	31	82	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		bakkulattheragāthā
kn-thag-3-1-4	kn-thag-3-4	kn-thag	31	84	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		dhaniyattheragāthā
kn-thag-3-1-5	kn-thag-3-5	kn-thag	31	84	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		mātaṅgaputtattheragāthā
kn-thag-3-1-6	kn-thag-3-6	kn-thag	31	84	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		khujjasobhitattheragāthā
kn-thag-3-1-7	kn-thag-3-7	kn-thag	31	86	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		vāraṇattheragāthā
kn-thag-3-1-8	kn-thag-3-8	kn-thag	31	86	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		passikattheragāthā
kn-thag-3-1-9	kn-thag-3-9	kn-thag	31	86	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		yasojattheragāthā
kn-thag-3-1-10	kn-thag-3-10	kn-thag	31	88	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		sāṭimattiyattheragāthā
kn-thag-3-1-11	kn-thag-3-11	kn-thag	31	88	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		upālittheragāthā
kn-thag-3-1-12	kn-thag-3-12	kn-thag	31	88	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		uttarapālattheragāthā
kn-thag-3-1-13	kn-thag-3-13	kn-thag	31	90	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		abhibhūtattheragāthā
kn-thag-3-1-14	kn-thag-3-14	kn-thag	31	90	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		gotamattheragāthā
kn-thag-3-1-15	kn-thag-3-15	kn-thag	31	90	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		hāritattheragāthā
kn-thag-3-1-16	kn-thag-3-16	kn-thag	31	92	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	3. tikanipāto.		vimalattheragāthā
kn-thag-4-1-1	kn-thag-4-1	kn-thag	31	94	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		nāgasamālattheragāthā
kn-thag-4-1-2	kn-thag-4-2	kn-thag	31	94	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		bhaguttheragāthā
kn-thag-4-1-3	kn-thag-4-3	kn-thag	31	94	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		sabhiyattheragāthā
kn-thag-4-1-4	kn-thag-4-4	kn-thag	31	96	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		nandakattheragāthā
kn-thag-4-1-5	kn-thag-4-5	kn-thag	31	96	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		jambukattheragāthā
kn-thag-4-1-6	kn-thag-4-6	kn-thag	31	96	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		senakattheragāthā
kn-thag-4-1-7	kn-thag-4-7	kn-thag	31	98	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		sambhūtattheragāthā
kn-thag-4-1-8	kn-thag-4-8	kn-thag	31	98	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		rāhulattheragāthā
kn-thag-4-1-9	kn-thag-4-9	kn-thag	31	98	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		candanattheragāthā
kn-thag-4-1-10	kn-thag-4-10	kn-thag	31	100	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		dhammikattheragāthā
kn-thag-4-1-11	kn-thag-4-11	kn-thag	31	100	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		sappakattheragāthā
kn-thag-4-1-12	kn-thag-4-12	kn-thag	31	102	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	4. catukkanipāto.		muditattheragāthā
kn-thag-5-1-1	kn-thag-5-1	kn-thag	31	104	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		rājadattattheragāthā
kn-thag-5-1-2	kn-thag-5-2	kn-thag	31	104	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		subhūtattheragāthā
kn-thag-5-1-3	kn-thag-5-3	kn-thag	31	106	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		girimānandattheragāthā
kn-thag-5-1-4	kn-thag-5-4	kn-thag	31	106	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		sumanattheragāthā
kn-thag-5-1-5	kn-thag-5-5	kn-thag	31	108	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		vaḍḍhattheragāthā
kn-thag-5-1-6	kn-thag-5-6	kn-thag	31	108	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		nadīkassapattheragāthā
kn-thag-5-1-7	kn-thag-5-7	kn-thag	31	110	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		gayākassapattheragāthā
kn-thag-5-1-8	kn-thag-5-8	kn-thag	31	110	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		vakkalittheragāthā
kn-thag-5-1-9	kn-thag-5-9	kn-thag	31	112	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		vijitasenattheragāthā
kn-thag-5-1-10	kn-thag-5-10	kn-thag	31	112	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		yasadattattheragāthā
kn-thag-5-1-11	kn-thag-5-11	kn-thag	31	114	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		soṇakuṭikaṇṇattheragāthā
kn-thag-5-1-12	kn-thag-5-12	kn-thag	31	116	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	5. pañcakanipāto.		kosiyattheragāthā
kn-thag-6-1-1	kn-thag-6-1	kn-thag	31	118	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		uruvelakassapattheragāthā
kn-thag-6-1-2	kn-thag-6-2	kn-thag	31	118	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		tekicchakānittheragāthā
kn-thag-6-1-3	kn-thag-6-3	kn-thag	31	120	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		mahānāgattheragāthā
kn-thag-6-1-4	kn-thag-6-4	kn-thag	31	120	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		kullattheragāthā
kn-thag-6-1-5	kn-thag-6-5	kn-thag	31	122	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		māluṅkyaputtattheragāthā
kn-thag-6-1-6	kn-thag-6-6	kn-thag	31	122	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		sappadāsattheragāthā
kn-thag-6-1-7	kn-thag-6-7	kn-thag	31	124	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		kātiyānattheragāthā
kn-thag-6-1-8	kn-thag-6-8	kn-thag	31	126	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		migajālattheragāthā
kn-thag-6-1-9	kn-thag-6-9	kn-thag	31	126	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		jentattheragāthā
kn-thag-6-1-10	kn-thag-6-10	kn-thag	31	128	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		sumanattheragāthā
kn-thag-6-1-11	kn-thag-6-11	kn-thag	31	128	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		nhātakamunittheragāthā
kn-thag-6-1-12	kn-thag-6-12	kn-thag	31	130	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		brahmadattattheragāthā
kn-thag-6-1-13	kn-thag-6-13	kn-thag	31	130	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		sirimandattheragāthā
kn-thag-6-1-14	kn-thag-6-14	kn-thag	31	132	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	6. chakkanipāto.		sabbakāmittheragāthā
kn-thag-7-1-1	kn-thag-7-1	kn-thag	31	134	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	7. sattakanipāto.		sundarasamuddattheragāthā
kn-thag-7-1-2	kn-thag-7-2	kn-thag	31	136	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	7. sattakanipāto.		lakuṇṭakabhaddiyattheragāthā
kn-thag-7-1-3	kn-thag-7-3	kn-thag	31	136	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	7. sattakanipāto.		bhaddattheragāthā
kn-thag-7-1-4	kn-thag-7-4	kn-thag	31	138	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	7. sattakanipāto.		sopākattheragāthā
kn-thag-7-1-5	kn-thag-7-5	kn-thag	31	140	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	7. sattakanipāto.		sarabhaṅgattheragāthā
kn-thag-8-1-1	kn-thag-8-1	kn-thag	31	142	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	8. aṭṭhakanipāto.		mahākaccāyanattheragāthā
kn-thag-8-1-2	kn-thag-8-2	kn-thag	31	144	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	8. aṭṭhakanipāto.		sirimittattheragāthā
kn-thag-8-1-3	kn-thag-8-3	kn-thag	31	146	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	8. aṭṭhakanipāto.		mahāpanthakattheragāthā
kn-thag-9-1-1	kn-thag-9-1	kn-thag	31	150	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	9. navakanipāto.		bhūtattheragāthā
kn-thag-10-1-1	kn-thag-10-1	kn-thag	31	152	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	10. dasakanipāto.		kāḷudāyīttheragāthā
kn-thag-10-1-2	kn-thag-10-2	kn-thag	31	154	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	10. dasakanipāto.		ekavihāriyattheragāthā
kn-thag-10-1-3	kn-thag-10-3	kn-thag	31	156	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	10. dasakanipāto.		mahākappinattheragāthā
kn-thag-10-1-4	kn-thag-10-4	kn-thag	31	158	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	10. dasakanipāto.		cūḷapanthakattheragāthā
kn-thag-10-1-5	kn-thag-10-5	kn-thag	31	158	0	suttantapiṭake	khuddakanikāyo	theragāthāpāḷi	10. dasakanipāto.		kappattheragāthā
