edited	book	book_code	dpd_code	dpd_sutta	dpd_sutta_var	cleaned	cst_code	cst_nikaya	cst_book	cst_section	cst_vagga	cst_sutta	cst_paranum	cst_m_page	cst_v_page	cst_p_page	cst_t_page	cst_file	dpr_code	dpr_link	sc_code	sc_book	sc_vagga	sc_sutta	sc_eng_sutta	sc_blurb	sc_card_link	sc_pali_link	sc_eng_link	sc_file_path	bjt_sutta_code	bjt_web_code	bjt_filename	bjt_book_id	bjt_page_num	bjt_page_offset	bjt_piṭaka	bjt_nikāya	bjt_major_section	bjt_book	bjt_minor_section	bjt_vagga	bjt_sutta	status
	Saṃyutta Nikāya	SN	SN22.1-11	nakulapituvagga			sn3.1.1.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	1. Nakulapituvaggo	1. Nakulapitusuttaṃ	1	2.0001	2.0001	3.0001	3.0001	romn/s0303m.mul.xml	SN22.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.0.0.m	SN22.1	Saṁyutta Nikāya 22.1	1. Nakulapituvagga	Nakulapitusutta	Nakula’s Father	The householder Nakulapitā asks the Buddha for help in coping with old age. The Buddha says to reflect: “Even though I am afflicted in body, my mind will be unafflicted.” Later Sāriputta explains this in terms of the five aggregates.	https://suttacentral.net/sn22.1	https://suttacentral.net/sn22.1/pli/ms	https://suttacentral.net/sn22.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.1_root-pli-ms.json	sn 3. 1. 1. 1. 1.	sn-3-1-1-1	sn-3	18	2	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	1. mūlapaṇṇāsako	1. nakulapituvaggo	1. nakulapitusuttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.12-21	aniccavagga 1			sn3.1.2.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	2. Aniccavaggo	1. Aniccasuttaṃ	12	2.0018	2.002	3.0021	3.0026	romn/s0303m.mul.xml	SN22.12	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.1.0.m	SN22.12	Saṁyutta Nikāya 22.12	2. Aniccavagga	Aniccasutta	Impermanence	Because the aggregates are impermanent, a noble disciple becomes disillusioned with them.	https://suttacentral.net/sn22.12	https://suttacentral.net/sn22.12/pli/ms	https://suttacentral.net/sn22.12/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.12_root-pli-ms.json	sn 3. 1. 1. 2. 1.	sn-3-1-1-2	sn-3	18	38	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	1. mūlapaṇṇāsako	2. aniccavaggo	2. anicca suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.22-32	bhāravagga			sn3.1.3.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	3. Bhāravaggo	1. Bhārasuttaṃ	22	2.0021	2.0024	3.0025	3.0031	romn/s0303m.mul.xml	SN22.22	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.2.0.m	SN22.22	Saṁyutta Nikāya 22.22	3. Bhāravagga	Bhārasutta	The Burden	The aggregates are the burden, a person carries that burden, craving takes up the burden, and letting go puts down the burden.	https://suttacentral.net/sn22.22	https://suttacentral.net/sn22.22/pli/ms	https://suttacentral.net/sn22.22/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.22_root-pli-ms.json	sn 3. 1. 1. 3. 1.	sn-3-1-1-3	sn-3	18	46	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	1. mūlapaṇṇāsako	3. bhāravaggo	3. bhāra suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.33-42	natumhākavagga	natumhākaṃvagga		sn3.1.4.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	4. Natumhākaṃvaggo	1. Natumhākaṃsuttaṃ	33	2.0027	2.0031	3.0033	3.0041	romn/s0303m.mul.xml	SN22.33	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.3.0.m	SN22.33	Saṁyutta Nikāya 22.33	4. Natumhākavagga	Natumhākasutta	It’s Not Yours	Let go of what is not yours: the five aggregates. You wouldn’t be upset if someone took the grass and sticks from the monastery grounds, so why worry over the aggregates?	https://suttacentral.net/sn22.33	https://suttacentral.net/sn22.33/pli/ms	https://suttacentral.net/sn22.33/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.33_root-pli-ms.json	sn 3. 1. 1. 4. 1.	sn-3-1-1-4	sn-3	18	60	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	1. mūlapaṇṇāsako	4. natumhāka vaggo	4. paṭhama natumhāka suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.43-52	attadīpavagga			sn3.1.5.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	5. Attadīpavaggo	1. Attadīpasuttaṃ	43	2.0034	2.0039	3.0042	3.0052	romn/s0303m.mul.xml	SN22.43	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.4.0.m	SN22.43	Saṁyutta Nikāya 22.43	5. Attadīpavagga	Attadīpasutta	Be Your Own Island	Dwell with yourself as an island and refuge, with the Dhamma as an island and refuge. How? By investigating how suffering arises from identification with the aggregates.	https://suttacentral.net/sn22.43	https://suttacentral.net/sn22.43/pli/ms	https://suttacentral.net/sn22.43/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.43_root-pli-ms.json	sn 3. 1. 1. 5. 1.	sn-3-1-1-5	sn-3	18	76	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	1. mūlapaṇṇāsako	5. attadīpavaggo	5. attadīpa suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.53-62	upayavagga			sn3.1.6.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	6. Upayavaggo	1. Upayasuttaṃ	53	2.0043	2.0048	3.0053	3.0065	romn/s0303m.mul.xml	SN22.53	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.5.0.m	SN22.53	Saṁyutta Nikāya 22.53	6. Upayavagga	Upayasutta	Involvement	Consciousness stands dependent on the other four aggregates, and this attachment is what fuels the cycle of rebirth.	https://suttacentral.net/sn22.53	https://suttacentral.net/sn22.53/pli/ms	https://suttacentral.net/sn22.53/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.53_root-pli-ms.json	sn 3. 1. 2. 1. 1.	sn-3-1-2-1	sn-3-1-2	18	94	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	2. majjhimapaṇṇāsako	1. upayavaggo	1. upaya suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.63-72	arahantavagga 2			sn3.1.7.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	7. Arahantavaggo	1. Upādiyamānasuttaṃ	63	2.006	2.0068	3.0073	3.009	romn/s0303m.mul.xml	SN22.63	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.6.0.m	SN22.63	Saṁyutta Nikāya 22.63	7. Arahantavagga	Upādiyamānasutta	When You Grasp	A mendicant comes to the Buddha to ask for instructions before going on retreat. The Buddha teaches them that in clinging to the aggregates one is bound by Māra.	https://suttacentral.net/sn22.63	https://suttacentral.net/sn22.63/pli/ms	https://suttacentral.net/sn22.63/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.63_root-pli-ms.json	sn 3. 1. 2. 2. 1.	sn-3-1-2-2	sn-3-1-2	18	126	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	2. majjhimapaṇṇāsako	2. arahattavaggo	2. upādiya suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.73-82	khajjanīyavagga			sn3.1.8.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	8. Khajjanīyavaggo	1. Assādasuttaṃ	73	2.0067	2.0075	3.0081	3.0099	romn/s0303m.mul.xml	SN22.73	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.7.0.m	SN22.73	Saṁyutta Nikāya 22.73	8. Khajjanīyavagga	Assādasutta	Gratification	Only a noble disciple truly understand the five aggregates’ gratification, drawback, and escape.	https://suttacentral.net/sn22.73	https://suttacentral.net/sn22.73/pli/ms	https://suttacentral.net/sn22.73/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.73_root-pli-ms.json	sn 3. 1. 2. 3. 1.	sn-3-1-2-3	sn-3-1-2	18	142	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	2. majjhimapaṇṇāsako	3. khajjanīyavaggo	3. assāda suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.83-92	theravagga 1			sn3.1.9.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	9. Theravaggo	1. Ānandasuttaṃ	83	2.0086	2.0096	3.0104	3.0127	romn/s0303m.mul.xml	SN22.83	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.8.0.m	SN22.83	Saṁyutta Nikāya 22.83	9. Theravagga	Ānandasutta	With Ānanda	Ānanda praises Venerable Puṇṇa Mantāniputta, and says that it was when hearing his teaching on the aggregates that he understood the Dhamma.	https://suttacentral.net/sn22.83	https://suttacentral.net/sn22.83/pli/ms	https://suttacentral.net/sn22.83/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.83_root-pli-ms.json	sn 3. 1. 2. 4. 1.	sn-3-1-2-4	sn-3-1-2	18	180	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	2. majjhimapaṇṇāsako	4. theravaggo	4. ānanda suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.93-102	pupphavagga 1			sn3.1.10.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	10. Pupphavaggo	1. Nadīsuttaṃ	93	2.0112	2.0124	3.0137	3.0167	romn/s0303m.mul.xml	SN22.93	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.9.0.m	SN22.93	Saṁyutta Nikāya 22.93	10. Pupphavagga	Nadīsutta	A River	If you grasp at the aggregates as a self, you will meet with calamity, like a man swept down by a mountain river, grasping at grass or rushes.	https://suttacentral.net/sn22.93	https://suttacentral.net/sn22.93/pli/ms	https://suttacentral.net/sn22.93/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.93_root-pli-ms.json	sn 3. 1. 2. 5. 1.	sn-3-1-2-5	sn-3-1-2	18	236	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	2. majjhimapaṇṇāsako	5. pupphavaggo	5. nadī suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.103-112	antavagga			sn3.1.11.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	11. Antavaggo	1. Antasuttaṃ	103	2.0128	2.0141	3.0157	3.0191	romn/s0303m.mul.xml	SN22.103	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.10.0.m	SN22.103	Saṁyutta Nikāya 22.103	11. Antavagga	Antasutta	Sides	The aggregates considered in light of the four noble truths, phrased as “portions” or “sides”.	https://suttacentral.net/sn22.103	https://suttacentral.net/sn22.103/pli/ms	https://suttacentral.net/sn22.103/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.103_root-pli-ms.json	sn 3. 1. 3. 1. 1.	sn-3-1-3-1	sn-3-1-3	18	272	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	3. uparipaṇṇāsako	1. antavaggo	1. anta suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.113-125	dhammakathikavagga			sn3.1.12.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	12. Dhammakathikavaggo	1. Avijjāsuttaṃ	113	2.0132	2.0145	3.0162	3.0197	romn/s0303m.mul.xml	SN22.113	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.11.0.m	SN22.113	Saṁyutta Nikāya 22.113	12. Dhammakathikavagga	Avijjāsutta	Ignorance	Ignorance is not understanding the aggregates.	https://suttacentral.net/sn22.113	https://suttacentral.net/sn22.113/pli/ms	https://suttacentral.net/sn22.113/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.113_root-pli-ms.json	sn 3. 1. 3. 2. 1.	sn-3-1-3-2	sn-3-1-3	18	284	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	3. uparipaṇṇāsako	2. dhammakathikavaggo	2. avijjā suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.126-135	avijjāvagga 1			sn3.1.13.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	13. Avijjāvaggo	1. Samudayadhammasuttaṃ	126	2.0139	2.0154	3.017	3.0208	romn/s0303m.mul.xml	SN22.126	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.12.0.m	SN22.126	Saṁyutta Nikāya 22.126	13. Avijjāvagga	Samudayadhammasutta	Liable To Originate	The Buddha explains to a mendicant that ignorance is not understanding the aggregates in terms of arising and ceasing, while knowledge is understanding the aggregates.	https://suttacentral.net/sn22.126	https://suttacentral.net/sn22.126/pli/ms	https://suttacentral.net/sn22.126/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.126_root-pli-ms.json	sn 3. 1. 3. 3. 1.	sn-3-1-3-3	sn-3-1-3	18	302	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	3. uparipaṇṇāsako	3. avijjāvaggo	3. paṭhama samudayadhamma suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.136-149	kukkuḷavagga			sn3.1.14.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	14. Kukkuḷavaggo	1. Kukkuḷasuttaṃ	136	2.0145	2.0161	3.0177	3.0216	romn/s0303m.mul.xml	SN22.136	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.13.0.m	SN22.136	Saṁyutta Nikāya 22.136	14. Kukkuḷavagga	Kukkuḷasutta	Burning Chaff	The aggregates are like burning chaff.	https://suttacentral.net/sn22.136	https://suttacentral.net/sn22.136/pli/ms	https://suttacentral.net/sn22.136/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.136_root-pli-ms.json	sn 3. 1. 3. 4. 1.	sn-3-1-3-4	sn-3-1-3	18	314	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	3. uparipaṇṇāsako	4. kukkuḷavaggo	4. kukkuḷa suttaṃ	ok
	Saṃyutta Nikāya	SN	SN22.150-159	diṭṭhivagga			sn3.1.15.1	Saṃyuttanikāyo	Khandhavaggo	1. Khandhasaṃyuttaṃ	15. Diṭṭhivaggo	1. Ajjhattasuttaṃ	150	2.0148	2.0165	3.018	3.022	romn/s0303m.mul.xml	SN22.150	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.0.14.0.m	SN22.150	Saṁyutta Nikāya 22.150	15. Diṭṭhivagga	Ajjhattasutta	In Oneself	Pleasure and pain arise inside oneself due to grasping the aggregates.	https://suttacentral.net/sn22.150	https://suttacentral.net/sn22.150/pli/ms	https://suttacentral.net/sn22.150/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn22/sn22.150_root-pli-ms.json	sn 3. 1. 3. 5. 1.	sn-3-1-3-5	sn-3-1-3	18	324	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	1. khandhasaṃyuttaṃ	3. uparipaṇṇāsako	5. diṭṭhivaggo	5. ajjhatta suttaṃ	ok
	Saṃyutta Nikāya	SN	SN23.1-10	paṭhamamāravagga	paṭhamavagga 10		sn3.2.1.1	Saṃyuttanikāyo	Khandhavaggo	2. Rādhasaṃyuttaṃ	1. Paṭhamavaggo	1. Mārasuttaṃ	160	2.0153	2.0173	3.0188	3.023	romn/s0303m.mul.xml	SN23.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.1.0.0.m	SN23.1	Saṁyutta Nikāya 23.1	1. Paṭhamamāravagga	Mārasutta	About Māra	Rādha asks the Buddha about Māra, and the Buddha explains in terms of the five aggregates. Seeing in this way leads to freedom.	https://suttacentral.net/sn23.1	https://suttacentral.net/sn23.1/pli/ms	https://suttacentral.net/sn23.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn23/sn23.1_root-pli-ms.json	sn 3. 2. 1. 1.	sn-3-2-1-1	sn-3-2	18	340	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	2. rādhasaṃyuttaṃ		1. paṭhama māravaggo	1. māra suttaṃ	ok
	Saṃyutta Nikāya	SN	SN23.11-22	dutiyamāravagga	dutiyavagga 10		sn3.2.2.1	Saṃyuttanikāyo	Khandhavaggo	2. Rādhasaṃyuttaṃ	2. Dutiyavaggo	1. Mārasuttaṃ	170	2.0158	2.0179	3.0194	3.0238	romn/s0303m.mul.xml	SN23.11	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.1.1.0.m	SN23.11	Saṁyutta Nikāya 23.11	2. Dutiyamāravagga	Mārasutta	About Māra	Rādha asks the Buddha about Māra, and the Buddha explains in terms of the five aggregates.	https://suttacentral.net/sn23.11	https://suttacentral.net/sn23.11/pli/ms	https://suttacentral.net/sn23.11/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn23/sn23.11_root-pli-ms.json	sn 3. 2. 2. 1.	sn-3-2-2-1	sn-3-2	18	352	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	2. rādhasaṃyuttaṃ		2. dutiya māravaggo	1. māra suttaṃ	ok
	Saṃyutta Nikāya	SN	SN23.23-34	āyācanavagga 1			sn3.2.3.1-11	Saṃyuttanikāyo	Khandhavaggo	2. Rādhasaṃyuttaṃ	3. Āyācanavaggo	1-11. Mārādisuttaekādasakaṃ	182	2.0161	2.0184	3.0198	3.0242	romn/s0303m.mul.xml	SN23.23-33	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.1.2.0.m	SN23.23	Saṁyutta Nikāya 23.23–33	3. Āyācanavagga	Mārādisuttaekādasaka	Eleven Discourses on Māra, Etc.		https://suttacentral.net/sn23.23	https://suttacentral.net/sn23.23/pli/ms	https://suttacentral.net/sn23.23/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn23/sn23.23-33_root-pli-ms.json	sn 3. 2. 3. 1.	sn-3-2-3-1	sn-3-2	18	360	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	2. rādhasaṃyuttaṃ		3. āyācanavaggo	1. māra suttaṃ	ok
	Saṃyutta Nikāya	SN	SN23.35-46	upanisinnavagga			sn3.2.4.1-11	Saṃyuttanikāyo	Khandhavaggo	2. Rādhasaṃyuttaṃ	4. Upanisinnavaggo	1-11. Mārādisuttaekādasakaṃ	194	2.0163	2.0186	3.02	3.0245	romn/s0303m.mul.xml	SN23.35-45	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.1.3.0.m	SN23.35	Saṁyutta Nikāya 23.35–45	4. Upanisinnavagga	Mārādisuttaekādasaka	Eleven Discourses on Māra, Etc.		https://suttacentral.net/sn23.35	https://suttacentral.net/sn23.35/pli/ms	https://suttacentral.net/sn23.35/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn23/sn23.35-45_root-pli-ms.json	sn 3. 2. 3. 3.	sn-3-2-3-3	sn-3-2	18	362	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	2. rādhasaṃyuttaṃ		3. āyācanavaggo	3. anicca suttaṃ	ok
	Saṃyutta Nikāya	SN	SN24.1-18	sotāpattivagga			sn3.3.1.1	Saṃyuttanikāyo	Khandhavaggo	3. Diṭṭhisaṃyuttaṃ	1. Sotāpattivaggo	1. Vātasuttaṃ	206	2.0165	2.0188	3.0201	3.0247	romn/s0303m.mul.xml	SN24.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.2.0.0.m	SN24.1	Saṁyutta Nikāya 24.1	1. Sotāpattivagga	Vātasutta	Winds	The Buddha mentions a strange view to the effect that all changing phenomena of the world are really still and motionless. Such a view arises from grasping to the five aggregates. But by seeing the aggregates, as well as what is seen, heard, thought, and known, as impermanent, such a view is given up and one becomes a stream-enterer.	https://suttacentral.net/sn24.1	https://suttacentral.net/sn24.1/pli/ms	https://suttacentral.net/sn24.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn24/sn24.1_root-pli-ms.json	sn 3. 3. 1. 1.	sn-3-3-1-1	sn-3-2	18	378	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	3. diṭṭhisaṃyuttaṃ		1. sotāpattivaggo	1. vāta suttaṃ	ok
	Saṃyutta Nikāya	SN	SN24.19-44	dutiyagamanavagga			sn3.3.2.1	Saṃyuttanikāyo	Khandhavaggo	3. Diṭṭhisaṃyuttaṃ	2. Dutiyagamanavaggo	1. Vātasuttaṃ	224	2.0178	2.0206	3.0217	3.0265	romn/s0303m.mul.xml	SN24.19-35	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.2.1.0.m	SN24.19	Saṁyutta Nikāya 24.19	2. Dutiyagamanavagga	Vātasutta	Winds	The Buddha mentions a strange view to the effect that all changing phenomena of the world are really still and motionless. Such a view arises from grasping to the five aggregates, which are suffering. But by seeing the aggregates as impermanent, such a view is given up.	https://suttacentral.net/sn24.19	https://suttacentral.net/sn24.19/pli/ms	https://suttacentral.net/sn24.19/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn24/sn24.19_root-pli-ms.json	sn 3. 3. 2. 1.	sn-3-3-2-1	sn-3-2	18	418	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	3. diṭṭhisaṃyuttaṃ		2. gamanavaggo	1. vāta suttaṃ	ok
	Saṃyutta Nikāya	SN	SN24.45-70	tatiyagamanavagga			sn3.3.3.1	Saṃyuttanikāyo	Khandhavaggo	3. Diṭṭhisaṃyuttaṃ	3. Tatiyagamanavaggo	1. Navātasuttaṃ	250	2.0181	2.0211	3.0221	3.027	romn/s0303m.mul.xml	SN24.45-69	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.2.2.0.m	SN24.45	Saṁyutta Nikāya 24.45	3. Tatiyagamanavagga	Navātasutta	Winds		https://suttacentral.net/sn24.45	https://suttacentral.net/sn24.45/pli/ms	https://suttacentral.net/sn24.45/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn24/sn24.45_root-pli-ms.json	sn 3. 3. 3. 1–25.	sn-3-3-3-1	sn-3-2	18	432	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	3. diṭṭhisaṃyuttaṃ		3. tatiyagamana vaggo	1. vāta suttaṃ	ok
	Saṃyutta Nikāya	SN	SN24.71-96	catutthagamanavagga			sn3.3.4.1	Saṃyuttanikāyo	Khandhavaggo	3. Diṭṭhisaṃyuttaṃ	4. Catutthagamanavaggo	1. Navātasuttaṃ	276	2.0183	2.0213	3.0222	3.0273	romn/s0303m.mul.xml	SN24.71-95	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.2.3.0.m	SN24.71	Saṁyutta Nikāya 24.71	4. Catutthagamanavagga	Navātasutta	Winds		https://suttacentral.net/sn24.71	https://suttacentral.net/sn24.71/pli/ms	https://suttacentral.net/sn24.71/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn24/sn24.71_root-pli-ms.json	sn 3. 3. 4. 1-25.	sn-3-3-4-1	sn-3-2	18	436	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	3. diṭṭhisaṃyuttaṃ		4. catuttha gamana vaggo	1. vāta suttaṃ	ok
	Saṃyutta Nikāya	SN	SN25.1-10	cakkhuvagga			sn3.4.4.1	Saṃyuttanikāyo	Khandhavaggo	4. Okkantasaṃyuttaṃ	4. Catutthagamanavaggo	1. Cakkhusuttaṃ	302	2.0185	2.0217	3.0224	3.0277	romn/s0303m.mul.xml	SN25.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.3.0.0.m	SN25.1	Saṁyutta Nikāya 25.1	1. Cakkhuvagga	Cakkhusutta	The Eye	One with faith in the teachings on the six interior sense fields is called a “follower by faith”, while someone with conceptual understanding is called a “follower of the teachings”. But someone who sees them directly is called a stream-enterer.	https://suttacentral.net/sn25.1	https://suttacentral.net/sn25.1/pli/ms	https://suttacentral.net/sn25.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn25/sn25.1_root-pli-ms.json	sn 3. 4. 1. 1.	sn-3-4-1-1	sn-3-2	18	442	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	4. okkantisaṃyuttaṃ		1. cakkhuvaggo	1. cakkhu suttaṃ	ok
	Saṃyutta Nikāya	SN	SN26.1-10	uppādavagga			sn3.5.4.1	Saṃyuttanikāyo	Khandhavaggo	5. Uppādasaṃyuttaṃ		1. Cakkhusuttaṃ	312	2.0189	2.0222	3.0228	3.0282	romn/s0303m.mul.xml	SN26.1	https://www.digitalpalireader.online/_dprhtml/index.html?loc=s.2.0.0.4.0.0.m	SN26.1	Saṁyutta Nikāya 26.1	1. Uppādavagga	Cakkhusutta	The Eye	The arising of the six interior sense fields is the arising of suffering.	https://suttacentral.net/sn26.1	https://suttacentral.net/sn26.1/pli/ms	https://suttacentral.net/sn26.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/sn/sn26/sn26.1_root-pli-ms.json	sn 3. 5. 1. 1.	sn-3-5-1-1	sn-3-2	18	450	0	suttantapiṭake	saṃyuttanikāyo	3. khandhakavaggo	5. uppādasaṃyuttaṃ		1. uppādavaggo	1. cakkhu suttaṃ	ok
	Khuddaka Nikāya	SNP	SNP27-38	mahāvagga 12			kn5.3.1	Khuddakanikāye	Suttanipātapāḷi		3. Mahāvaggo	1. Pabbajjāsuttaṃ	407	0.0339	0.0142	0.0071	0.0405	romn/s0505m.mul.xml	SNP27	https://www.digitalpalireader.online/_dprhtml/index.html?loc=k.4.0.0.2.0.0.m	SNp3.1	Sutta Nipāta 3.1		Pabbajjāsutta	Going Forth	The young Bodhisatta (Buddha-to-be), soon after leaving home, explains why he refuses King Bimbisāra’s offer of a position in his court.	https://suttacentral.net/snp3.1	https://suttacentral.net/snp3.1/pli/ms	https://suttacentral.net/snp3.1/en/sujato	sc_bilara_data/root/pli/ms/sutta/kn/snp/vagga3/snp3.1_root-pli-ms.json	snp 3. 1.	kn-snp-3-1	kn-snp-3	29	122	0	khuddakanikāye	khuddakanikāyo		suttanipātapāḷi		3. mahāvaggo	1. pabbajjā suttaṃ	ok
